time="2026-09-05T08:54:47Z" level=warning msg="/home/runner/work/hms-nightly-integration/hms-nightly-integration/hms-simulation-environment/docker-compose.yaml: the attribute `version` is obsolete, it will be ignored, please remove it to avoid potential confusion"
time="2026-09-05T08:54:47Z" level=warning msg="/home/runner/work/hms-nightly-integration/hms-nightly-integration/hms-simulation-environment/docker-compose.hardware.yaml: the attribute `version` is obsolete, it will be ignored, please remove it to avoid potential confusion"
cray-reds-1  | 2026/09/05 08:24:28 Starting reds
cray-capmc-1                    | 2026/09/05 08:26:21 [DEBUG] GET http://cray-smd:27779/hsm/v2/State/Components?state=Halt&state=Off&state=On&state=Ready&state=Standby&type=CabinetPDUPowerConnector&type=CabinetPDUOutlet&type=Chassis&type=RouterModule&type=HSNBoard&type=ComputeModule&type=Node
cray-capmc-1                    | 2026/09/05 08:26:21 capmcd.go:195: Info: --> 172.18.0.40:39226 HTTP 200 OK POST /capmc/v1/get_xname_status (1.568087ms)
cray-capmc-1                    | 2026/09/05 08:26:21 capmcd.go:170: Info: <-- 172.18.0.40:39238 HTTP POST /capmc/v1/get_xname_status
cray-capmc-1                    | 2026/09/05 08:26:21 xnamectl.go:396: Info: Xname power command: status, filter: show_off, xnames: [all]
cray-capmc-1                    | 2026/09/05 08:26:21 [DEBUG] GET http://cray-smd:27779/hsm/v2/State/Components?enabled=true&state=Off&type=CabinetPDUPowerConnector&type=CabinetPDUOutlet&type=Chassis&type=RouterModule&type=HSNBoard&type=ComputeModule&type=Node
cray-capmc-1                    | 2026/09/05 08:26:21 capmcd.go:195: Info: --> 172.18.0.40:39238 HTTP 200 OK POST /capmc/v1/get_xname_status (1.418935ms)
cray-capmc-1                    | 2026/09/05 08:26:21 capmcd.go:170: Info: <-- 172.18.0.40:39244 HTTP POST /capmc/v1/get_xname_status
cray-capmc-1                    | 2026/09/05 08:26:21 xnamectl.go:396: Info: Xname power command: status, filter: show_on, xnames: [all]
cray-capmc-1                    | 2026/09/05 08:26:21 [DEBUG] GET http://cray-smd:27779/hsm/v2/State/Components?enabled=true&state=On&type=CabinetPDUPowerConnector&type=CabinetPDUOutlet&type=Chassis&type=RouterModule&type=HSNBoard&type=ComputeModule&type=Node
cray-capmc-1                    | 2026/09/05 08:26:21 capmcd.go:195: Info: --> 172.18.0.40:39244 HTTP 200 OK POST /capmc/v1/get_xname_status (1.649385ms)
cray-capmc-1                    | 2026/09/05 08:26:21 capmcd.go:170: Info: <-- 172.18.0.40:39248 HTTP POST /capmc/v1/get_xname_status
cray-capmc-1                    | 2026/09/05 08:26:21 xnamectl.go:396: Info: Xname power command: status, filter: show_halt, xnames: [all]
cray-capmc-1                    | 2026/09/05 08:26:21 [DEBUG] GET http://cray-smd:27779/hsm/v2/State/Components?enabled=true&state=Halt&type=CabinetPDUPowerConnector&type=CabinetPDUOutlet&type=Chassis&type=RouterModule&type=HSNBoard&type=ComputeModule&type=Node
cray-capmc-1                    | 2026/09/05 08:26:21 capmcd.go:195: Info: --> 172.18.0.40:39248 HTTP 200 OK POST /capmc/v1/get_xname_status (1.172746ms)
cray-capmc-1                    | 2026/09/05 08:26:21 capmcd.go:170: Info: <-- 172.18.0.40:39260 HTTP POST /capmc/v1/get_xname_status
cray-capmc-1                    | 2026/09/05 08:26:21 xnamectl.go:396: Info: Xname power command: status, filter: show_standby, xnames: [all]
cray-capmc-1                    | 2026/09/05 08:26:21 [DEBUG] GET http://cray-smd:27779/hsm/v2/State/Components?enabled=true&state=Standby&type=CabinetPDUPowerConnector&type=CabinetPDUOutlet&type=Chassis&type=RouterModule&type=HSNBoard&type=ComputeModule&type=Node
cray-capmc-1                    | 2026/09/05 08:26:21 capmcd.go:195: Info: --> 172.18.0.40:39260 HTTP 200 OK POST /capmc/v1/get_xname_status (1.266023ms)
cray-capmc-1                    | 2026/09/05 08:26:21 capmcd.go:170: Info: <-- 172.18.0.40:39264 HTTP POST /capmc/v1/get_xname_status
cray-capmc-1                    | 2026/09/05 08:26:21 xnamectl.go:396: Info: Xname power command: status, filter: show_ready, xnames: [all]
cray-capmc-1                    | 2026/09/05 08:26:21 [DEBUG] GET http://cray-smd:27779/hsm/v2/State/Components?enabled=true&state=Ready&type=CabinetPDUPowerConnector&type=CabinetPDUOutlet&type=Chassis&type=RouterModule&type=HSNBoard&type=ComputeModule&type=Node
cray-capmc-1                    | 2026/09/05 08:26:21 capmcd.go:195: Info: --> 172.18.0.40:39264 HTTP 200 OK POST /capmc/v1/get_xname_status (1.272216ms)
cray-capmc-1                    | 2026/09/05 08:26:21 capmcd.go:170: Info: <-- 172.18.0.40:39278 HTTP POST /capmc/v1/get_xname_status
cray-capmc-1                    | 2026/09/05 08:26:21 xnamectl.go:396: Info: Xname power command: status, filter: show_diag, xnames: [all]
cray-capmc-1                    | 2026/09/05 08:26:21 [DEBUG] GET http://cray-smd:27779/hsm/v2/State/Components?enabled=true&type=CabinetPDUPowerConnector&type=CabinetPDUOutlet&type=Chassis&type=RouterModule&type=HSNBoard&type=ComputeModule&type=Node
cray-capmc-1                    | 2026/09/05 08:26:21 capmcd.go:195: Info: --> 172.18.0.40:39278 HTTP 200 OK POST /capmc/v1/get_xname_status (1.480282ms)
cray-capmc-1                    | 2026/09/05 08:26:21 capmcd.go:170: Info: <-- 172.18.0.40:39282 HTTP POST /capmc/v1/get_xname_status
cray-capmc-1                    | 2026/09/05 08:26:21 xnamectl.go:396: Info: Xname power command: status, filter: show_disabled, xnames: [all]
cray-capmc-1                    | 2026/09/05 08:26:21 [DEBUG] GET http://cray-smd:27779/hsm/v2/State/Components?enabled=false&type=CabinetPDUPowerConnector&type=CabinetPDUOutlet&type=Chassis&type=RouterModule&type=HSNBoard&type=ComputeModule&type=Node
cray-capmc-1                    | 2026/09/05 08:26:21 capmcd.go:195: Info: --> 172.18.0.40:39282 HTTP 200 OK POST /capmc/v1/get_xname_status (1.22217ms)
cray-capmc-1                    | 2026/09/05 08:26:21 capmcd.go:170: Info: <-- 172.18.0.40:39288 HTTP POST /capmc/v1/get_xname_status
cray-capmc-1                    | 2026/09/05 08:26:21 xnamectl.go:396: Info: Xname power command: status, filter: show_on|show_off, xnames: [all]
cray-capmc-1                    | 2026/09/05 08:26:21 [DEBUG] GET http://cray-smd:27779/hsm/v2/State/Components?enabled=true&state=Off&state=On&type=CabinetPDUPowerConnector&type=CabinetPDUOutlet&type=Chassis&type=RouterModule&type=HSNBoard&type=ComputeModule&type=Node
cray-capmc-1                    | 2026/09/05 08:26:21 capmcd.go:195: Info: --> 172.18.0.40:39288 HTTP 200 OK POST /capmc/v1/get_xname_status (1.678557ms)
cray-capmc-1                    | 2026/09/05 08:26:21 capmcd.go:170: Info: <-- 172.18.0.40:39292 HTTP POST /capmc/v1/get_xname_status
cray-capmc-1                    | 2026/09/05 08:26:21 xnamectl.go:396: Info: Xname power command: status, filter: show_all (implied), xnames: [x3000c0s5b0]
cray-capmc-1                    | 2026/09/05 08:26:21 [DEBUG] GET http://cray-smd:27779/hsm/v2/State/Components?id=x3000c0s5b0&type=CabinetPDUPowerConnector&type=CabinetPDUOutlet&type=Chassis&type=RouterModule&type=HSNBoard&type=ComputeModule&type=Node
cray-capmc-1                    | 2026/09/05 08:26:21 capmcd.go:195: Info: --> 172.18.0.40:39292 HTTP 400 Bad Request POST /capmc/v1/get_xname_status (1.315096ms)
cray-capmc-1                    | 2026/09/05 08:26:21 capmcd.go:170: Info: <-- 172.18.0.40:39294 HTTP POST /capmc/v1/get_xname_status
cray-capmc-1                    | 2026/09/05 08:26:21 capmcd.go:195: Info: --> 172.18.0.40:39294 HTTP 400 Bad Request POST /capmc/v1/get_xname_status (68.137µs)
cray-capmc-1                    | 2026/09/05 08:26:21 capmcd.go:170: Info: <-- 172.18.0.40:39308 HTTP POST /capmc/v1/get_xname_status
cray-capmc-1                    | 2026/09/05 08:26:21 capmcd.go:195: Info: --> 172.18.0.40:39308 HTTP 400 Bad Request POST /capmc/v1/get_xname_status (53.049µs)
cray-capmc-1                    | 2026/09/05 08:26:21 capmcd.go:170: Info: <-- 172.18.0.40:39310 HTTP GET /capmc/v1/get_xname_status
cray-capmc-1                    | 2026/09/05 08:26:21 capmcd.go:195: Info: --> 172.18.0.40:39310 HTTP 405 Method Not Allowed GET /capmc/v1/get_xname_status (134.831µs)
cray-capmc-1                    | 2026/09/05 08:26:21 capmcd.go:170: Info: <-- 172.18.0.40:39318 HTTP HEAD /capmc/v1/get_xname_status
cray-capmc-1                    | 2026/09/05 08:26:21 capmcd.go:195: Info: --> 172.18.0.40:39318 HTTP 405 Method Not Allowed HEAD /capmc/v1/get_xname_status (26.339µs)
cray-capmc-1                    | 2026/09/05 08:26:21 capmcd.go:170: Info: <-- 172.18.0.40:39332 HTTP PUT /capmc/v1/get_xname_status
cray-capmc-1                    | 2026/09/05 08:26:21 capmcd.go:195: Info: --> 172.18.0.40:39332 HTTP 405 Method Not Allowed PUT /capmc/v1/get_xname_status (54.08µs)
cray-capmc-1                    | 2026/09/05 08:26:21 capmcd.go:170: Info: <-- 172.18.0.40:39336 HTTP DELETE /capmc/v1/get_xname_status
cray-capmc-1                    | 2026/09/05 08:26:21 capmcd.go:195: Info: --> 172.18.0.40:39336 HTTP 405 Method Not Allowed DELETE /capmc/v1/get_xname_status (41.978µs)
cray-capmc-1                    | 2026/09/05 08:26:21 capmcd.go:170: Info: <-- 172.18.0.40:39342 HTTP PATCH /capmc/v1/get_xname_status
cray-capmc-1                    | 2026/09/05 08:26:21 capmcd.go:195: Info: --> 172.18.0.40:39342 HTTP 405 Method Not Allowed PATCH /capmc/v1/get_xname_status (46.727µs)
cray-capmc-1                    | 2026/09/05 08:26:21 capmcd.go:170: Info: <-- 172.18.0.40:39358 HTTP GET /capmc/v1/health
cray-capmc-1                    | 2026/09/05 08:26:21 [DEBUG] GET http://cray-smd:27779/hsm/v2/service/ready
cray-capmc-1                    | 2026/09/05 08:26:21 capmcd.go:195: Info: --> 172.18.0.40:39358 HTTP 200 OK GET /capmc/v1/health (32.552793ms)
cray-capmc-1                    | 2026/09/05 08:26:21 capmcd.go:170: Info: <-- 172.18.0.40:39358 HTTP POST /capmc/v1/health
cray-capmc-1                    | 2026/09/05 08:26:21 capmcd.go:195: Info: --> 172.18.0.40:39358 HTTP 405 Method Not Allowed POST /capmc/v1/health (33.352µs)
cray-capmc-1                    | 2026/09/05 08:26:21 capmcd.go:170: Info: <-- 172.18.0.40:39362 HTTP POST /capmc/v1/xname_off
cray-capmc-1                    | 2026/09/05 08:26:21 capmcd.go:195: Info: --> 172.18.0.40:39362 HTTP 400 Bad Request POST /capmc/v1/xname_off (114.353µs)
cray-capmc-1                    | 2026/09/05 08:26:21 capmcd.go:170: Info: <-- 172.18.0.40:39376 HTTP POST /capmc/v1/xname_off
cray-capmc-1                    | 2026/09/05 08:26:21 capmcd.go:195: Info: --> 172.18.0.40:39376 HTTP 400 Bad Request POST /capmc/v1/xname_off (139.63µs)
cray-capmc-1                    | 2026/09/05 08:26:21 capmcd.go:170: Info: <-- 172.18.0.40:39388 HTTP POST /capmc/v1/xname_off
cray-capmc-1                    | 2026/09/05 08:26:21 capmcd.go:195: Info: --> 172.18.0.40:39388 HTTP 400 Bad Request POST /capmc/v1/xname_off (81.984µs)
cray-capmc-1                    | 2026/09/05 08:26:21 capmcd.go:170: Info: <-- 172.18.0.40:39402 HTTP POST /capmc/v1/xname_off
cray-capmc-1                    | 2026/09/05 08:26:21 capmcd.go:195: Info: --> 172.18.0.40:39402 HTTP 400 Bad Request POST /capmc/v1/xname_off (74.189µs)
cray-capmc-1                    | 2026/09/05 08:26:21 capmcd.go:170: Info: <-- 172.18.0.40:39408 HTTP GET /capmc/v1/xname_off
cray-capmc-1                    | 2026/09/05 08:26:21 capmcd.go:195: Info: --> 172.18.0.40:39408 HTTP 405 Method Not Allowed GET /capmc/v1/xname_off (45.886µs)
cray-capmc-1                    | 2026/09/05 08:26:21 capmcd.go:170: Info: <-- 172.18.0.40:39422 HTTP DELETE /capmc/v1/xname_off
cray-capmc-1                    | 2026/09/05 08:26:21 capmcd.go:195: Info: --> 172.18.0.40:39422 HTTP 405 Method Not Allowed DELETE /capmc/v1/xname_off (35.426µs)
cray-capmc-1                    | 2026/09/05 08:26:21 capmcd.go:170: Info: <-- 172.18.0.40:39428 HTTP PATCH /capmc/v1/xname_off
cray-capmc-1                    | 2026/09/05 08:26:21 capmcd.go:195: Info: --> 172.18.0.40:39428 HTTP 405 Method Not Allowed PATCH /capmc/v1/xname_off (39.665µs)
cray-capmc-1                    | 2026/09/05 08:26:21 capmcd.go:170: Info: <-- 172.18.0.40:39436 HTTP PUT /capmc/v1/xname_off
cray-capmc-1                    | 2026/09/05 08:26:21 capmcd.go:195: Info: --> 172.18.0.40:39436 HTTP 405 Method Not Allowed PUT /capmc/v1/xname_off (59.511µs)
cray-capmc-1                    | 2026/09/05 08:26:21 capmcd.go:170: Info: <-- 172.18.0.40:39450 HTTP HEAD /capmc/v1/xname_off
cray-capmc-1                    | 2026/09/05 08:26:21 capmcd.go:195: Info: --> 172.18.0.40:39450 HTTP 405 Method Not Allowed HEAD /capmc/v1/xname_off (52.037µs)
cray-capmc-1                    | 2026/09/05 08:26:21 capmcd.go:170: Info: <-- 172.18.0.40:39456 HTTP POST /capmc/v1/xname_on
cray-capmc-1                    | 2026/09/05 08:26:21 capmcd.go:195: Info: --> 172.18.0.40:39456 HTTP 400 Bad Request POST /capmc/v1/xname_on (62.076µs)
cray-capmc-1                    | 2026/09/05 08:26:21 capmcd.go:170: Info: <-- 172.18.0.40:39468 HTTP POST /capmc/v1/xname_on
cray-capmc-1                    | 2026/09/05 08:26:21 capmcd.go:195: Info: --> 172.18.0.40:39468 HTTP 400 Bad Request POST /capmc/v1/xname_on (77.715µs)
cray-capmc-1                    | 2026/09/05 08:26:21 capmcd.go:170: Info: <-- 172.18.0.40:39482 HTTP POST /capmc/v1/xname_on
cray-capmc-1                    | 2026/09/05 08:26:21 capmcd.go:195: Info: --> 172.18.0.40:39482 HTTP 400 Bad Request POST /capmc/v1/xname_on (109.654µs)
cray-capmc-1                    | 2026/09/05 08:26:21 capmcd.go:170: Info: <-- 172.18.0.40:39484 HTTP POST /capmc/v1/xname_on
cray-capmc-1                    | 2026/09/05 08:26:21 capmcd.go:195: Info: --> 172.18.0.40:39484 HTTP 400 Bad Request POST /capmc/v1/xname_on (268.191µs)
cray-capmc-1                    | 2026/09/05 08:26:21 capmcd.go:170: Info: <-- 172.18.0.40:39490 HTTP GET /capmc/v1/xname_on
cray-capmc-1                    | 2026/09/05 08:26:21 capmcd.go:195: Info: --> 172.18.0.40:39490 HTTP 405 Method Not Allowed GET /capmc/v1/xname_on (30.025µs)
cray-capmc-1                    | 2026/09/05 08:26:21 capmcd.go:170: Info: <-- 172.18.0.40:39502 HTTP DELETE /capmc/v1/xname_on
cray-capmc-1                    | 2026/09/05 08:26:21 capmcd.go:195: Info: --> 172.18.0.40:39502 HTTP 405 Method Not Allowed DELETE /capmc/v1/xname_on (42.309µs)
cray-capmc-1                    | 2026/09/05 08:26:21 capmcd.go:170: Info: <-- 172.18.0.40:39518 HTTP PATCH /capmc/v1/xname_on
cray-capmc-1                    | 2026/09/05 08:26:21 capmcd.go:195: Info: --> 172.18.0.40:39518 HTTP 405 Method Not Allowed PATCH /capmc/v1/xname_on (43.601µs)
cray-capmc-1                    | 2026/09/05 08:26:21 capmcd.go:170: Info: <-- 172.18.0.40:39534 HTTP PUT /capmc/v1/xname_on
cray-capmc-1                    | 2026/09/05 08:26:21 capmcd.go:195: Info: --> 172.18.0.40:39534 HTTP 405 Method Not Allowed PUT /capmc/v1/xname_on (38.592µs)
cray-capmc-1                    | 2026/09/05 08:26:21 capmcd.go:170: Info: <-- 172.18.0.40:39542 HTTP HEAD /capmc/v1/xname_on
cray-capmc-1                    | 2026/09/05 08:26:21 capmcd.go:195: Info: --> 172.18.0.40:39542 HTTP 405 Method Not Allowed HEAD /capmc/v1/xname_on (35.907µs)
cray-capmc-1                    | 2026/09/05 08:26:21 capmcd.go:170: Info: <-- 172.18.0.40:39552 HTTP POST /capmc/v1/xname_reinit
cray-capmc-1                    | 2026/09/05 08:26:21 capmcd.go:195: Info: --> 172.18.0.40:39552 HTTP 400 Bad Request POST /capmc/v1/xname_reinit (59.311µs)
cray-capmc-1                    | 2026/09/05 08:26:21 capmcd.go:170: Info: <-- 172.18.0.40:39560 HTTP POST /capmc/v1/xname_reinit
cray-capmc-1                    | 2026/09/05 08:26:21 capmcd.go:195: Info: --> 172.18.0.40:39560 HTTP 400 Bad Request POST /capmc/v1/xname_reinit (108.001µs)
cray-capmc-1                    | 2026/09/05 08:26:21 capmcd.go:170: Info: <-- 172.18.0.40:39570 HTTP POST /capmc/v1/xname_reinit
cray-capmc-1                    | 2026/09/05 08:26:21 capmcd.go:195: Info: --> 172.18.0.40:39570 HTTP 400 Bad Request POST /capmc/v1/xname_reinit (95.468µs)
cray-capmc-1                    | 2026/09/05 08:26:21 capmcd.go:170: Info: <-- 172.18.0.40:39586 HTTP POST /capmc/v1/xname_reinit
cray-capmc-1                    | 2026/09/05 08:26:21 capmcd.go:195: Info: --> 172.18.0.40:39586 HTTP 400 Bad Request POST /capmc/v1/xname_reinit (79.608µs)
cray-capmc-1                    | 2026/09/05 08:26:21 capmcd.go:170: Info: <-- 172.18.0.40:39600 HTTP GET /capmc/v1/xname_reinit
cray-capmc-1                    | 2026/09/05 08:26:21 capmcd.go:195: Info: --> 172.18.0.40:39600 HTTP 405 Method Not Allowed GET /capmc/v1/xname_reinit (42.469µs)
cray-capmc-1                    | 2026/09/05 08:26:21 capmcd.go:170: Info: <-- 172.18.0.40:39614 HTTP DELETE /capmc/v1/xname_reinit
cray-capmc-1                    | 2026/09/05 08:26:21 capmcd.go:195: Info: --> 172.18.0.40:39614 HTTP 405 Method Not Allowed DELETE /capmc/v1/xname_reinit (44.913µs)
cray-capmc-1                    | 2026/09/05 08:26:21 capmcd.go:170: Info: <-- 172.18.0.40:39618 HTTP PATCH /capmc/v1/xname_reinit
cray-capmc-1                    | 2026/09/05 08:26:21 capmcd.go:195: Info: --> 172.18.0.40:39618 HTTP 405 Method Not Allowed PATCH /capmc/v1/xname_reinit (33.322µs)
cray-capmc-1                    | 2026/09/05 08:26:21 capmcd.go:170: Info: <-- 172.18.0.40:39626 HTTP PUT /capmc/v1/xname_reinit
cray-capmc-1                    | 2026/09/05 08:26:21 capmcd.go:195: Info: --> 172.18.0.40:39626 HTTP 405 Method Not Allowed PUT /capmc/v1/xname_reinit (49.081µs)
cray-capmc-1                    | 2026/09/05 08:26:21 capmcd.go:170: Info: <-- 172.18.0.40:39638 HTTP HEAD /capmc/v1/xname_reinit
cray-capmc-1                    | 2026/09/05 08:26:21 capmcd.go:195: Info: --> 172.18.0.40:39638 HTTP 405 Method Not Allowed HEAD /capmc/v1/xname_reinit (28.473µs)
cray-capmc-1                    | 2026/09/05 08:27:08 capmcd.go:170: Info: <-- 172.18.0.40:37012 HTTP POST /capmc/v1/get_power_cap_capabilities
cray-capmc-1                    | 2026/09/05 08:27:08 nodecap.go:88: Info: CAPMC Get Power Cap Capabilities - [20]
cray-capmc-1                    | 2026/09/05 08:27:08 [DEBUG] GET http://cray-smd:27779/hsm/v2/State/Components?nid=20
cray-capmc-1                    | 2026/09/05 08:27:08 [DEBUG] GET http://cray-smd:27779/hsm/v2/Inventory/ComponentEndpoints?nid=20
cray-capmc-1                    | 2026/09/05 08:27:08 [DEBUG] GET http://cray-smd:27779/hsm/v2/Inventory/Hardware/Query/all
cray-capmc-1                    | 2026/09/05 08:27:08 capmcd.go:195: Info: --> 172.18.0.40:37012 HTTP 200 OK POST /capmc/v1/get_power_cap_capabilities (32.255259ms)
cray-capmc-1                    | 2026/09/05 08:27:08 capmcd.go:170: Info: <-- 172.18.0.40:37012 HTTP POST /capmc/v1/get_power_cap_capabilities
cray-capmc-1                    | 2026/09/05 08:27:08 nodecap.go:88: Info: CAPMC Get Power Cap Capabilities - [20 1004]
cray-capmc-1                    | 2026/09/05 08:27:08 [DEBUG] GET http://cray-smd:27779/hsm/v2/State/Components?nid=20&nid=1004
cray-capmc-1                    | 2026/09/05 08:27:08 [DEBUG] GET http://cray-smd:27779/hsm/v2/Inventory/ComponentEndpoints?nid=20&nid=1004
cray-capmc-1                    | 2026/09/05 08:27:08 [DEBUG] GET http://cray-smd:27779/hsm/v2/Inventory/Hardware/Query/all
cray-capmc-1                    | 2026/09/05 08:27:08 capmcd.go:195: Info: --> 172.18.0.40:37012 HTTP 200 OK POST /capmc/v1/get_power_cap_capabilities (28.572052ms)
cray-capmc-1                    | 2026/09/05 08:27:08 capmcd.go:170: Info: <-- 172.18.0.40:37012 HTTP POST /capmc/v1/get_power_cap_capabilities
cray-capmc-1                    | 2026/09/05 08:27:08 nodecap.go:88: Info: CAPMC Get Power Cap Capabilities - [1300200100]
cray-capmc-1                    | 2026/09/05 08:27:08 [DEBUG] GET http://cray-smd:27779/hsm/v2/State/Components?nid=1300200100
cray-capmc-1                    | 2026/09/05 08:27:08 capmcd.go:195: Info: --> 172.18.0.40:37012 HTTP 200 OK POST /capmc/v1/get_power_cap_capabilities (1.172529ms)
cray-capmc-1                    | 2026/09/05 08:27:18 capmcd.go:170: Info: <-- 172.18.0.40:34754 HTTP POST /capmc/v1/xname_on
cray-capmc-1                    | 2026/09/05 08:27:18 [DEBUG] GET http://cray-smd:27779/hsm/v2/State/Components?id=x3000c0s6b0n0
cray-capmc-1                    | 2026/09/05 08:27:18 [DEBUG] GET http://cray-smd:27779/hsm/v2/Inventory/ComponentEndpoints?id=x3000c0s6b0n0
cray-capmc-1                    | 2026/09/05 08:27:18 xnamectl.go:621: Info: Xname power command: On, xnames: [x3000c0s6b0n0], reason: CT test case: capmcAPIxnameOffPOSTonComputeNodePrep
cray-capmc-1                    | 2026/09/05 08:27:18 [DEBUG] POST http://cray-power-control:28007/transitions
cray-capmc-1                    | 2026/09/05 08:27:20 [DEBUG] GET http://cray-power-control:28007/transitions/fda625ab-6275-43e0-81b5-6f73e74d0103
cray-capmc-1                    | 2026/09/05 08:27:20 capmcd.go:195: Info: --> 172.18.0.40:34754 HTTP 200 OK POST /capmc/v1/xname_on (2.012155742s)
cray-capmc-1                    | 2026/09/05 08:27:20 capmcd.go:170: Info: <-- 172.18.0.40:34754 HTTP POST /capmc/v1/get_xname_status
cray-capmc-1                    | 2026/09/05 08:27:20 xnamectl.go:396: Info: Xname power command: status, filter: show_all (implied), xnames: [x3000c0s6b0n0]
cray-capmc-1                    | 2026/09/05 08:27:20 [DEBUG] GET http://cray-smd:27779/hsm/v2/State/Components?id=x3000c0s6b0n0&type=CabinetPDUPowerConnector&type=CabinetPDUOutlet&type=Chassis&type=RouterModule&type=HSNBoard&type=ComputeModule&type=Node
cray-capmc-1                    | 2026/09/05 08:27:20 [DEBUG] GET http://cray-smd:27779/hsm/v2/Inventory/ComponentEndpoints?id=x3000c0s6b0n0&type=CabinetPDUPowerConnector&type=CabinetPDUOutlet&type=Chassis&type=RouterModule&type=HSNBoard&type=ComputeModule&type=Node
cray-capmc-1                    | 2026/09/05 08:27:20 [DEBUG] POST http://cray-power-control:28007/power-status
cray-capmc-1                    | 2026/09/05 08:27:20 capmcd.go:195: Info: --> 172.18.0.40:34754 HTTP 200 OK POST /capmc/v1/get_xname_status (4.513272ms)
cray-capmc-1                    | 2026/09/05 08:27:21 capmcd.go:170: Info: <-- 172.18.0.40:34754 HTTP POST /capmc/v1/xname_off
